id:ID,label,file_type,category,source_file,labels:LABEL
paper_0673_general_reflections_unlock_geometry_aware_reflection_disentanglemen,Reflections Unlock Geometry-Aware Reflection Disentanglemen,document,General,0673_[General]_Reflections Unlock Geometry-Aware Reflection Disentanglemen.md,Entity;Document;General
paper_0674_general_d_fcgs_feedforward_compression_of_dynamic_gaussian_splattin,D-FCGS Feedforward Compression of Dynamic Gaussian Splattin,document,General,0674_[General]_D-FCGS Feedforward Compression of Dynamic Gaussian Splattin.md,Entity;Document;General
paper_0675_general_3dgs_lsrlarge_scale_relocation_for_autonomous_driving_based,3DGS_LSRLarge_Scale Relocation for Autonomous Driving Based,document,General,0675_[General]_3DGS_LSRLarge_Scale Relocation for Autonomous Driving Based.md,Entity;Document;General
paper_0676_general_mastering_regional_3dgs_locating_initializing_and_editing,"Mastering Regional 3DGS Locating, Initializing, and Editing",document,General,"0676_[General]_Mastering Regional 3DGS Locating, Initializing, and Editing.md",Entity;Document;General
paper_0677_general_intergsedit_interactive_3d_gaussian_splatting_editing_with,InterGSEdit Interactive 3D Gaussian Splatting Editing with,document,General,0677_[General]_InterGSEdit Interactive 3D Gaussian Splatting Editing with.md,Entity;Document;General
paper_0678_general_armgs_composite_gaussian_appearance_refinement_for_modeling,ArmGS Composite Gaussian Appearance Refinement for Modeling,document,General,0678_[General]_ArmGS Composite Gaussian Appearance Refinement for Modeling.md,Entity;Document;General
paper_0679_general_avatarmakeup_realistic_makeup_transfer_for_3d_animatable_he,AvatarMakeup Realistic Makeup Transfer for 3D Animatable He,document,General,0679_[General]_AvatarMakeup Realistic Makeup Transfer for 3D Animatable He.md,Entity;Document;General
paper_0680_general_masks_make_discriminative_models_great_again,Masks make discriminative models great again!,document,General,0680_[General]_Masks make discriminative models great again!.md,Entity;Document;General
paper_0681_general_gaussianvlm_scene_centric_3d_vision_language_models_using_l,GaussianVLM Scene-centric 3D Vision-Language Models using L,document,General,0681_[General]_GaussianVLM Scene-centric 3D Vision-Language Models using L.md,Entity;Document;General
paper_0682_general_lod_gs_level_of_detail_sensitive_3d_gaussian_splatting_for,LOD-GS Level-of-Detail-Sensitive 3D Gaussian Splatting for,document,General,0682_[General]_LOD-GS Level-of-Detail-Sensitive 3D Gaussian Splatting for.md,Entity;Document;General
paper_0683_general_gdgs_3d_gaussian_splatting_via_geometry_guided_initializati,GDGS 3D Gaussian Splatting Via Geometry-Guided Initializati,document,General,0683_[General]_GDGS 3D Gaussian Splatting Via Geometry-Guided Initializati.md,Entity;Document;General
paper_2209_08409,2209.08409,document,Robotics,2209.08409.md,Entity;Document;Robotics
paper_2210_12126,2210.12126,document,Robotics,2210.12126.md,Entity;Document;Robotics
paper_2303_00304,2303.00304,document,Robotics,2303.00304.md,Entity;Document;Robotics
paper_2303_16739,2303.16739,document,Robotics,2303.16739.md,Entity;Document;Robotics
paper_2309_13240,2309.13240,document,Robotics,2309.13240.md,Entity;Document;Robotics
paper_2310_00684,2310.00684,document,Robotics,2310.00684.md,Entity;Document;Robotics
paper_2310_00685,2310.00685,document,Robotics,2310.00685.md,Entity;Document;Robotics
paper_2310_06984,2310.06984,document,SLAM,2310.06984.md,Entity;Document;SLAM
paper_2312_06741,2312.06741,document,SLAM,2312.06741.md,Entity;Document;SLAM
paper_2401_14857,2401.14857,document,SLAM,2401.14857.md,Entity;Document;SLAM
paper_2402_08125,2402.08125,document,SLAM,2402.08125.md,Entity;Document;SLAM
paper_2402_13255,2402.13255,document,SLAM,2402.13255.md,Entity;Document;SLAM
paper_2403_07494,2403.07494,document,SLAM,2403.07494.md,Entity;Document;SLAM
paper_2403_11247,2403.11247,document,SLAM,2403.11247.md,Entity;Document;SLAM
paper_2403_11396,2403.11396,document,Robotics,2403.11396.md,Entity;Document;Robotics
paper_2403_12535,2403.12535,document,SLAM,2403.12535.md,Entity;Document;SLAM
paper_2403_12550,2403.12550,document,SLAM,2403.12550.md,Entity;Document;SLAM
paper_2403_19473,2403.19473,document,SLAM,2403.19473.md,Entity;Document;SLAM
paper_2403_20159,2403.20159,document,SLAM,2403.20159.md,Entity;Document;SLAM
paper_2404_04026,2404.04026,document,SLAM,2404.04026.md,Entity;Document;SLAM
paper_2404_06926,2404.06926,document,SLAM,2404.06926.md,Entity;Document;SLAM
paper_2405_01333,2405.01333,document,Robotics,2405.01333.md,Entity;Document;Robotics
paper_2405_05526,2405.05526,document,Robotics,2405.05526.md,Entity;Document;Robotics
paper_2405_11129,2405.11129,document,SLAM,2405.11129.md,Entity;Document;SLAM
paper_2405_13748,2405.13748,document,SLAM,2405.13748.md,Entity;Document;SLAM
paper_2405_14824,2405.14824,document,SLAM,2405.14824.md,Entity;Document;SLAM
paper_2406_06948,2406.06948,document,Robotics,2406.06948.md,Entity;Document;Robotics
paper_2406_11766,2406.11766,document,SLAM,2406.11766.md,Entity;Document;SLAM
paper_2406_12202,2406.12202,document,Robotics,2406.12202.md,Entity;Document;Robotics
paper_2406_16850,2406.16850,document,SLAM,2406.16850.md,Entity;Document;SLAM
paper_2407_13338v1,2407.13338v1,document,SLAM,2407.13338v1.md,Entity;Document;SLAM
paper_2407_19323v6_4,2407.19323v6 (4),document,General,2407.19323v6 (4).md,Entity;Document;General
paper_2408_03825,2408.03825,document,SLAM,2408.03825.md,Entity;Document;SLAM
paper_2408_04268,2408.04268,document,SLAM,2408.04268.md,Entity;Document;SLAM
paper_2408_05635,2408.05635,document,SLAM,2408.05635.md,Entity;Document;SLAM
paper_2408_11966,2408.11966,document,SLAM,2408.11966.md,Entity;Document;SLAM
paper_2408_12677,2408.12677,document,SLAM,2408.12677.md,Entity;Document;SLAM
paper_2409_12899,2409.12899,document,Robotics,2409.12899.md,Entity;Document;Robotics
paper_2409_20111,2409.20111,document,SLAM,2409.20111.md,Entity;Document;SLAM
paper_2409_20276,2409.20276,document,Robotics,2409.20276.md,Entity;Document;Robotics
paper_2410_04680,2410.04680,document,Robotics,2410.04680.md,Entity;Document;Robotics
paper_2410_12262,2410.12262,document,Robotics,2410.12262.md,Entity;Document;Robotics
paper_2410_17084,2410.17084,document,SLAM,2410.17084.md,Entity;Document;SLAM
paper_2410_20220,2410.20220,document,Robotics,2410.20220.md,Entity;Document;Robotics
paper_2411_02703,2411.02703,document,SLAM,2411.02703.md,Entity;Document;SLAM
paper_2411_12185,2411.12185,document,SLAM,2411.12185.md,Entity;Document;SLAM
paper_2412_02249,2412.02249,document,Robotics,2412.02249.md,Entity;Document;Robotics
paper_2412_03263,2412.03263,document,SLAM,2412.03263.md,Entity;Document;SLAM
paper_2412_08496v2,2412.08496v2,document,SLAM,2412.08496v2.md,Entity;Document;SLAM
paper_2412_09401v3_2,2412.09401v3 (2),document,SLAM,2412.09401v3 (2).md,Entity;Document;SLAM
paper_2412_09723,2412.09723,document,SLAM,2412.09723.md,Entity;Document;SLAM
paper_2412_20056,2412.20056,document,SLAM,2412.20056.md,Entity;Document;SLAM
paper_2501_07015,2501.07015,document,SLAM,2501.07015.md,Entity;Document;SLAM
paper_2501_08672,2501.08672,document,SLAM,2501.08672.md,Entity;Document;SLAM
paper_2501_14147,2501.14147,document,Robotics,2501.14147.md,Entity;Document;Robotics
paper_2501_19319,2501.19319,document,SLAM,2501.19319.md,Entity;Document;SLAM
paper_2502_05752,2502.05752,document,Robotics,2502.05752.md,Entity;Document;Robotics
paper_2502_13803,2502.13803,document,SLAM,2502.13803.md,Entity;Document;SLAM
paper_2502_15633,2502.15633,document,SLAM,2502.15633.md,Entity;Document;SLAM
paper_2502_19592,2502.19592,document,Robotics,2502.19592.md,Entity;Document;Robotics
paper_2503_01646,2503.01646,document,SLAM,2503.01646.md,Entity;Document;SLAM
paper_2503_03373,2503.03373,document,SLAM,2503.03373.md,Entity;Document;SLAM
paper_2503_05425,2503.05425,document,SLAM,2503.05425.md,Entity;Document;SLAM
paper_2503_09447,2503.09447,document,SLAM,2503.09447.md,Entity;Document;SLAM
paper_2503_12572,2503.12572,document,SLAM,2503.12572.md,Entity;Document;SLAM
paper_2503_16710,2503.16710,document,SLAM,2503.16710.md,Entity;Document;SLAM
paper_2503_23480,2503.23480,document,Robotics,2503.23480.md,Entity;Document;Robotics
paper_2504_03886v1_4,2504.03886v1 (4),document,SLAM,2504.03886v1 (4).md,Entity;Document;SLAM
paper_2504_04844,2504.04844,document,SLAM,2504.04844.md,Entity;Document;SLAM
paper_2504_10331v3,2504.10331v3,document,Robotics,2504.10331v3.md,Entity;Document;Robotics
paper_2505_09915,2505.09915,document,SLAM,2505.09915.md,Entity;Document;SLAM
paper_2505_11794,2505.11794,document,Robotics,2505.11794.md,Entity;Document;Robotics
paper_2505_12384,2505.12384,document,SLAM,2505.12384.md,Entity;Document;SLAM
paper_2506_00225,2506.00225,document,Robotics,2506.00225.md,Entity;Document;Robotics
paper_2506_06909,2506.06909,document,SLAM,2506.06909.md,Entity;Document;SLAM
paper_2506_18678,2506.18678,document,SLAM,2506.18678.md,Entity;Document;SLAM
paper_2506_21420,2506.21420,document,SLAM,2506.21420.md,Entity;Document;SLAM
paper_2506_23207,2506.23207,document,SLAM,2506.23207.md,Entity;Document;SLAM
paper_2507_03737,2507.03737,document,SLAM,2507.03737.md,Entity;Document;SLAM
paper_2507_16144,2507.16144,document,General,2507.16144.md,Entity;Document;General
paper_2507_18344,2507.18344,document,SLAM,2507.18344.md,Entity;Document;SLAM
paper_2507_19474,2507.19474,document,SLAM,2507.19474.md,Entity;Document;SLAM
paper_2507_20854,2507.20854,document,SLAM,2507.20854.md,Entity;Document;SLAM
paper_2507_23273,2507.23273,document,SLAM,2507.23273.md,Entity;Document;SLAM
paper_2507_23677,2507.23677,document,SLAM,2507.23677.md,Entity;Document;SLAM
paper_2508_01150,2508.01150,document,Robotics,2508.01150.md,Entity;Document;Robotics
paper_2508_03077v1,2508.03077v1,document,General,2508.03077v1.md,Entity;Document;General
paper_2508_04597,2508.04597,document,SLAM,2508.04597.md,Entity;Document;SLAM
paper_2508_17876,2508.17876,document,SLAM,2508.17876.md,Entity;Document;SLAM
paper_2509_00433,2509.00433,document,SLAM,2509.00433.md,Entity;Document;SLAM
paper_2509_00741,2509.00741,document,SLAM,2509.00741.md,Entity;Document;SLAM
paper_2509_00741v1_4,2509.00741v1 (4),document,SLAM,2509.00741v1 (4).md,Entity;Document;SLAM
paper_2509_01228,2509.01228,document,Robotics,2509.01228.md,Entity;Document;Robotics
paper_2509_07500,2509.07500,document,Robotics,2509.07500.md,Entity;Document;Robotics
paper_2509_11574,2509.11574,document,SLAM,2509.11574.md,Entity;Document;SLAM
paper_2509_12702,2509.12702,document,Robotics,2509.12702.md,Entity;Document;Robotics
paper_2509_13536,2509.13536,document,SLAM,2509.13536.md,Entity;Document;SLAM
paper_2509_17864,2509.17864,document,SLAM,2509.17864.md,Entity;Document;SLAM
paper_2509_23555,2509.23555,document,Robotics,2509.23555.md,Entity;Document;Robotics
paper_2510_06644,2510.06644,document,SLAM,2510.06644.md,Entity;Document;SLAM
paper_2510_09962,2510.09962,document,Robotics,2510.09962.md,Entity;Document;Robotics
paper_2510_12749,2510.12749,document,SLAM,2510.12749.md,Entity;Document;SLAM
paper_2510_22600,2510.22600,document,SLAM,2510.22600.md,Entity;Document;SLAM
paper_2510_23988,2510.23988,document,Robotics,2510.23988.md,Entity;Document;Robotics
paper_2511_13571,2511.13571,document,Robotics,2511.13571.md,Entity;Document;Robotics
paper_2511_23221,2511.23221,document,SLAM,2511.23221.md,Entity;Document;SLAM
paper_2512_01296,2512.01296,document,SLAM,2512.01296.md,Entity;Document;SLAM
paper_2512_03422,2512.03422,document,Robotics,2512.03422.md,Entity;Document;Robotics
paper_2512_08625,2512.08625,document,SLAM,2512.08625.md,Entity;Document;SLAM
paper_2512_09411,2512.09411,document,SLAM,2512.09411.md,Entity;Document;SLAM
paper_2512_22771,2512.22771,document,Robotics,2512.22771.md,Entity;Document;Robotics
paper_2601_00705,2601.00705,document,SLAM,2601.00705.md,Entity;Document;SLAM
paper_2601_05738,2601.05738,document,SLAM,2601.05738.md,Entity;Document;SLAM
paper_2601_05738v1,2601.05738v1,document,SLAM,2601.05738v1.md,Entity;Document;SLAM
paper_2601_11617,2601.11617,document,SLAM,2601.11617.md,Entity;Document;SLAM
paper_2602_04251,2602.04251,document,SLAM,2602.04251.md,Entity;Document;SLAM
paper_2602_06991,2602.06991,document,SLAM,2602.06991.md,Entity;Document;SLAM
paper_2602_07493,2602.07493,document,SLAM,2602.07493.md,Entity;Document;SLAM
paper_2602_17182,2602.17182,document,SLAM,2602.17182.md,Entity;Document;SLAM
paper_2602_18322v1,2602.18322v1,document,General,2602.18322v1.md,Entity;Document;General
paper_2602_18322v1_1,2602.18322v1 (1),document,General,2602.18322v1 (1).md,Entity;Document;General
paper_2602_20807,2602.20807,document,SLAM,2602.20807.md,Entity;Document;SLAM
paper_2602_21644,2602.21644,document,SLAM,2602.21644.md,Entity;Document;SLAM
paper_2603_04869v1,2603.04869v1,document,Robotics,2603.04869v1.md,Entity;Document;Robotics
paper_2603_06989,2603.06989,document,SLAM,2603.06989.md,Entity;Document;SLAM
paper_2603_09673,2603.09673,document,SLAM,2603.09673.md,Entity;Document;SLAM
paper_2603_09673v1,2603.09673v1,document,SLAM,2603.09673v1.md,Entity;Document;SLAM
paper_2603_16844,2603.16844,document,SLAM,2603.16844.md,Entity;Document;SLAM
paper_2603_19076v1,2603.19076v1,document,SLAM,2603.19076v1.md,Entity;Document;SLAM
paper_2603_20443,2603.20443,document,SLAM,2603.20443.md,Entity;Document;SLAM
paper_2603_21055,2603.21055,document,SLAM,2603.21055.md,Entity;Document;SLAM
paper_2603_26599v1,2603.26599v1,document,General,2603.26599v1.md,Entity;Document;General
paper_2603_26599v1_1,2603.26599v1 (1),document,General,2603.26599v1 (1).md,Entity;Document;General
paper_2603_26810,2603.26810,document,SLAM,2603.26810.md,Entity;Document;SLAM
paper_2604_03092v1,2604.03092v1,document,SLAM,2604.03092v1.md,Entity;Document;SLAM
paper_3664647_3680696,3664647.3680696,document,SLAM,3664647.3680696.md,Entity;Document;SLAM
paper_3746027_3755375,3746027.3755375,document,Robotics,3746027.3755375.md,Entity;Document;Robotics
paper_illumination_refinement_via_textual_cues_a_prompt_driven_approach_for_low_light_nerf_enhancement,Illumination_Refinement_via_Textual_Cues_A_Prompt-Driven_Approach_for_Low-Light_NeRF_Enhancement,document,General,Illumination_Refinement_via_Textual_Cues_A_Prompt-Driven_Approach_for_Low-Light_NeRF_Enhancement.md,Entity;Document;General
paper_improving_orb_slam3_performance_in_textureless_environments_mapping_and_localization_in_hospital_corridors,Improving_Orb-Slam3_Performance_in_Textureless_Environments_Mapping_and_Localization_in_Hospital_Corridors,document,SLAM,Improving_Orb-Slam3_Performance_in_Textureless_Environments_Mapping_and_Localization_in_Hospital_Corridors.md,Entity;Document;SLAM
